"","Hazard","T1_V1","T1_V2","T1_V3","T1_V4","T1_V5","T1_V6","T1_V9","T1_V10","T1_V11","T1_V13","T1_V14","T1_V16","T1_V17","T2_V1","T2_V2","T2_V3","T2_V4","T2_V5","T2_V6","T2_V7","T2_V9","T2_V10","T2_V11","T2_V12","T2_V13","T2_V14","T2_V15"
"30472",1,8,10,2,"N","H","Y","D",8,"L",15,1,"A","N",36,16,"N",5,"A",1,28,5,1,"Y","N","E",2,1
"30473",1,1,17,1,"C","K","Y","E",7,"H",15,1,"R","N",34,18,"N",14,"A",4,28,21,6,"Y","N","D",1,12
"30475",2,12,8,1,"N","C","N","D",7,"L",10,1,"I","N",20,15,"N",4,"B",2,34,2,6,"Y","N","E",2,1
"30478",4,12,15,5,"N","H","Y","E",12,"H",10,1,"R","N",32,13,"Y",8,"B",2,28,10,7,"N","N","A",4,1
"30482",7,9,18,3,"W","I","N","F",12,"N",20,1,"K","N",18,13,"Y",8,"A",2,40,17,4,"N","N","A",5,2
"30483",1,8,1,1,"W","C","N","D",12,"B",10,1,"D","N",37,13,"N",5,"B",3,25,1,3,"Y","N","C",5,1
"30489",3,11,13,3,"W","A","Y","D",12,"L",15,1,"E","N",72,10,"N",12,"A",2,34,15,3,"Y","N","E",4,6
"30492",1,15,7,5,"N","C","Y","D",12,"L",10,1,"I","N",63,10,"N",16,"A",2,25,25,4,"Y","N","C",2,6
"30501",1,7,7,5,"N","A","N","D",7,"B",10,1,"B","N",42,8,"N",13,"B",2,40,2,5,"Y","N","E",2,1
"30507",10,9,18,4,"N","K","N","E",12,"H",10,1,"N","N",47,8,"N",15,"A",1,22,19,7,"N","N","A",1,1
"30512",2,13,11,4,"N","A","Y","D",2,"B",10,3,"A","N",5,13,"N",15,"A",1,22,17,4,"Y","N","E",1,1
"30514",13,16,15,4,"G","K","N","E",12,"H",15,1,"N","N",98,9,"Y",15,"A",2,34,2,6,"Y","N","C",2,11
"30516",1,2,17,4,"C","A","Y","D",8,"F",20,1,"B","N",49,18,"N",12,"A",2,40,23,3,"Y","N","E",5,6
"30520",2,8,18,2,"N","C","N","D",3,"B",15,1,"I","N",67,15,"N",21,"A",2,31,22,3,"Y","N","E",2,5
"30525",4,9,1,1,"N","H","Y","E",2,"H",10,1,"K","N",24,10,"N",13,"E",2,25,1,2,"N","N","B",2,2
"30528",7,18,18,6,"B","C","N","D",8,"L",10,1,"I","N",28,12,"N",15,"B",1,37,8,3,"N","N","E",1,1
"30531",4,17,12,1,"S","A","Y","D",7,"B",20,1,"I","Y",87,8,"Y",9,"C",1,40,17,5,"Y","Y","E",1,2
"30540",7,5,14,2,"N","K","N","E",3,"H",15,1,"R","N",62,8,"N",4,"A",2,40,9,5,"N","N","A",3,3
"30548",4,15,7,2,"N","C","N","D",2,"B",15,3,"D","N",40,12,"Y",13,"A",1,37,8,5,"Y","N","C",1,5
"30551",7,5,17,4,"B","I","N","E",12,"H",20,1,"L","N",92,8,"N",17,"A",1,22,4,3,"N","N","A",1,11
"30553",3,19,10,2,"N","C","Y","B",8,"E",10,1,"I","N",54,28,"Y",9,"A",2,34,16,5,"N","N","A",4,4
"30563",1,16,11,2,"B","B","N","D",12,"B",15,3,"B","N",22,8,"N",11,"A",3,37,2,5,"Y","N","C",3,8
"30568",1,13,10,1,"B","C","N","B",3,"B",15,3,"C","Y",48,37,"Y",15,"C",2,25,1,6,"Y","Y","E",2,2
"30571",2,3,17,2,"N","A","N","D",3,"E",15,1,"E","N",94,9,"N",20,"A",1,40,1,6,"Y","N","E",1,12
"30573",4,6,5,4,"B","A","N","D",8,"B",20,3,"B","N",84,9,"Y",10,"A",2,40,21,6,"Y","N","E",2,4
"30576",2,7,18,1,"B","H","N","E",12,"H",20,3,"R","N",37,13,"Y",3,"B",1,40,1,7,"Y","N","C",1,1
"30577",1,8,23,3,"N","C","Y","D",8,"L",15,1,"I","N",77,15,"Y",12,"A",3,40,5,5,"Y","N","C",3,11
"30578",4,16,8,6,"B","K","N","E",2,"H",15,1,"K","Y",98,10,"Y",16,"C",2,40,15,7,"Y","Y","C",2,1
"30584",7,16,16,3,"B","C","N","D",3,"L",20,1,"I","N",52,10,"N",12,"C",2,22,1,6,"N","N","C",2,6
"30604",4,15,11,5,"B","I","Y","E",3,"H",20,3,"M","N",45,12,"N",9,"A",3,34,22,1,"Y","N","E",3,6
"30605",1,19,18,3,"N","A","Y","D",3,"B",20,1,"D","N",64,7,"N",11,"B",1,40,8,3,"N","N","A",1,1
"30619",2,8,18,3,"N","H","Y","D",12,"B",20,1,"B","N",58,17,"N",12,"A",2,40,2,1,"Y","N","D",2,6
"30624",1,15,5,2,"N","K","Y","E",8,"H",15,1,"K","N",20,11,"Y",8,"A",2,40,18,7,"Y","N","D",2,3
"30626",1,18,1,1,"N","K","Y","E",8,"J",20,3,"K","N",34,6,"N",14,"C",2,40,14,7,"Y","N","E",2,1
"30627",1,19,5,3,"B","K","Y","E",3,"M",20,1,"M","N",89,19,"Y",9,"A",2,22,3,3,"Y","N","E",2,6
"30631",4,5,19,5,"H","K","Y","E",12,"I",15,1,"R","N",100,12,"Y",13,"A",1,28,7,6,"Y","N","C",1,2
"30632",1,12,21,2,"N","H","N","E",8,"H",5,1,"R","N",86,32,"N",19,"B",2,22,4,6,"N","N","E",2,1
"30636",2,11,8,4,"N","C","N","D",12,"A",5,1,"D","N",51,20,"N",8,"A",1,31,14,6,"N","N","A",1,4
"30637",1,6,19,2,"E","K","N","E",12,"K",15,1,"M","N",94,10,"N",14,"A",3,40,17,3,"Y","N","C",4,10
"30638",7,15,1,1,"N","A","N","D",8,"A",15,1,"I","N",35,9,"N",4,"B",1,31,2,2,"Y","N","D",3,1
"30641",1,16,1,1,"N","H","N","E",12,"H",20,1,"K","N",37,11,"N",8,"B",3,37,3,2,"Y","N","E",3,1
"30645",7,16,12,4,"S","K","N","E",8,"J",15,2,"K","N",81,8,"N",8,"A",2,34,25,3,"Y","N","E",2,3
"30647",25,1,20,1,"N","A","Y","D",12,"L",15,1,"D","N",18,13,"N",6,"B",2,22,20,4,"N","N","D",4,6
"30653",4,17,14,4,"N","K","Y","F",8,"H",15,3,"R","N",44,9,"N",8,"A",2,28,20,3,"Y","N","E",4,4
"30657",1,1,17,4,"C","K","N","E",7,"H",20,1,"N","N",39,15,"Y",8,"A",1,28,21,6,"Y","N","D",5,4
"30666",1,5,18,3,"B","I","N","E",3,"H",15,1,"K","N",24,9,"N",9,"A",2,37,5,5,"Y","N","E",2,1
"30670",4,5,11,4,"B","K","N","E",12,"J",20,3,"N","Y",92,6,"Y",17,"A",2,28,19,6,"N","Y","E",2,1
"30672",14,14,21,5,"N","C","N","D",8,"L",20,3,"F","Y",65,18,"Y",5,"C",4,22,8,6,"Y","Y","D",6,1
"30675",2,4,13,2,"N","K","N","E",3,"N",20,1,"R","N",43,12,"N",9,"A",2,40,9,4,"Y","N","E",3,6
"30679",1,18,12,5,"N","H","Y","E",3,"J",10,1,"R","Y",45,10,"Y",3,"B",2,40,8,7,"Y","Y","E",2,2
"30683",9,14,18,7,"N","C","Y","D",12,"L",15,1,"I","N",99,22,"Y",17,"C",3,40,17,1,"Y","N","E",3,8
"30684",12,18,7,5,"N","K","N","E",7,"H",15,1,"K","N",63,11,"N",13,"A",2,40,6,1,"N","N","A",2,5
"30697",4,18,16,1,"B","H","Y","E",7,"H",10,1,"M","N",40,7,"Y",7,"B",2,37,8,4,"N","N","A",2,1
"30698",2,6,17,3,"B","I","Y","E",12,"H",20,1,"R","Y",62,10,"Y",15,"A",2,28,19,5,"Y","Y","E",2,5
"30701",2,6,12,2,"N","A","Y","D",2,"A",10,1,"I","N",96,8,"Y",13,"C",1,34,19,7,"Y","N","E",1,1
"30705",5,11,3,2,"N","K","Y","E",8,"J",20,2,"J","N",55,12,"Y",16,"A",3,40,4,7,"Y","N","C",3,11
"30708",1,5,7,5,"C","A","N","D",12,"B",20,1,"B","N",34,8,"N",6,"A",2,28,1,1,"Y","N","E",2,5
"30721",3,4,11,1,"N","A","Y","D",3,"B",20,2,"B","N",59,6,"N",3,"A",1,31,19,7,"Y","N","E",1,1
"30732",2,19,10,4,"N","C","N","D",12,"B",10,2,"I","Y",48,10,"Y",11,"A",2,34,3,6,"Y","Y","C",4,4
"30736",5,11,3,2,"N","K","N","E",8,"H",15,1,"R","Y",64,10,"N",12,"C",2,37,1,1,"N","Y","E",2,1
"30737",9,5,17,7,"B","A","N","D",8,"B",20,1,"B","N",51,8,"N",15,"A",2,40,8,3,"Y","N","D",2,6
"30739",2,4,12,2,"N","K","N","E",8,"M",5,3,"L","N",33,10,"N",10,"A",2,40,17,2,"N","N","A",2,1
"30745",6,14,17,4,"B","A","Y","D",8,"B",15,3,"I","N",65,10,"Y",10,"A",4,40,17,7,"N","N","A",5,1
"30746",2,19,18,4,"E","H","Y","D",3,"B",10,3,"D","N",60,19,"N",7,"A",2,40,15,6,"Y","N","E",4,1
"30764",5,14,16,3,"N","C","Y","D",3,"B",10,1,"A","Y",76,16,"N",14,"A",2,31,16,3,"Y","Y","E",2,2
"30772",1,7,6,4,"B","H","N","E",3,"J",15,2,"K","N",80,9,"N",13,"B",1,22,1,3,"N","N","C",1,1
"30777",4,19,21,1,"N","B","Y","D",8,"B",10,1,"I","N",61,13,"Y",15,"A",2,34,10,1,"N","N","A",2,4
"30783",1,13,10,5,"N","K","Y","F",3,"I",10,1,"K","Y",84,27,"Y",15,"A",3,37,13,2,"Y","Y","E",4,11
"30791",4,1,19,3,"B","A","Y","D",12,"L",20,1,"B","N",25,22,"N",13,"A",1,37,21,3,"N","N","A",3,1
"30793",4,15,12,1,"N","K","N","E",8,"H",15,3,"J","N",60,14,"N",15,"A",1,40,17,1,"Y","N","E",1,6
"30794",4,3,16,2,"N","H","Y","E",8,"I",10,1,"K","N",100,15,"N",13,"D",2,34,1,4,"Y","N","E",2,2
"30800",5,4,16,4,"N","K","N","E",12,"H",15,2,"K","Y",99,13,"N",14,"A",2,40,14,2,"Y","Y","E",2,1
"30808",4,9,7,5,"B","K","Y","F",8,"J",5,1,"K","N",86,13,"N",13,"A",2,31,2,4,"Y","N","E",2,1
"30810",3,7,20,1,"N","K","Y","E",12,"H",15,1,"J","N",48,9,"Y",12,"A",2,40,22,6,"N","N","A",2,6
"30812",2,8,16,6,"B","I","Y","E",7,"H",15,1,"J","N",54,15,"N",6,"A",2,40,21,6,"N","N","A",2,3
"30815",2,8,18,1,"B","I","N","E",12,"H",15,1,"N","Y",88,15,"N",19,"A",3,40,1,6,"Y","Y","E",3,1
"30817",1,7,4,3,"B","A","Y","D",8,"B",15,3,"I","N",83,8,"N",20,"C",1,28,16,3,"Y","N","E",1,1
"30832",7,19,23,5,"C","A","N","D",3,"L",15,3,"D","N",64,17,"N",6,"B",2,40,5,6,"N","N","A",3,1
"30842",4,4,6,4,"N","K","Y","E",3,"H",15,3,"J","N",72,11,"Y",9,"A",2,28,7,1,"Y","N","E",2,3
"30853",1,12,6,4,"N","H","N","D",8,"L",15,2,"I","N",45,35,"N",7,"B",2,25,11,4,"Y","N","E",3,1
"30857",1,12,16,2,"E","A","Y","D",8,"L",5,1,"A","N",54,18,"N",13,"A",2,34,17,4,"Y","N","E",2,8
"30868",5,13,18,3,"N","H","Y","E",3,"J",20,1,"R","N",66,23,"N",13,"E",4,40,2,7,"Y","N","E",4,6
"30870",4,14,22,9,"E","C","N","D",12,"A",15,1,"I","N",63,21,"N",5,"B",1,40,3,6,"N","N","A",2,1
"30875",4,8,14,2,"N","H","N","D",12,"B",15,1,"B","N",99,13,"N",14,"A",2,40,17,7,"Y","N","D",2,9
"30890",1,5,3,2,"N","A","N","D",8,"B",15,1,"I","Y",100,7,"Y",16,"A",1,34,10,5,"Y","Y","E",1,1
"30891",2,16,12,2,"B","A","N","B",8,"B",15,3,"B","N",74,11,"N",13,"A",2,25,18,7,"N","N","A",2,9
"30900",1,10,19,5,"N","C","N","D",8,"L",20,1,"I","N",21,14,"N",4,"B",2,31,12,1,"Y","N","E",2,1
"30907",3,2,12,8,"N","A","N","D",12,"L",10,1,"A","Y",83,9,"Y",10,"C",2,25,2,1,"Y","Y","E",2,1
"30908",5,12,11,2,"N","K","Y","E",2,"I",20,1,"R","N",7,10,"Y",12,"A",4,31,2,3,"N","N","A",7,8
"30911",5,7,15,4,"B","A","Y","D",8,"B",20,3,"B","N",68,9,"N",11,"A",1,37,4,4,"Y","N","D",1,2
"30913",4,6,19,2,"S","I","Y","F",3,"H",15,1,"K","N",45,7,"Y",13,"A",1,25,1,6,"Y","N","D",1,7
"30920",1,9,20,4,"E","C","Y","B",7,"B",10,3,"A","N",62,17,"Y",7,"A",3,37,21,1,"N","N","A",3,5
"30925",5,13,22,5,"N","C","N","D",2,"L",15,1,"E","N",95,12,"Y",14,"A",2,37,7,1,"Y","N","E",2,9
"30929",5,7,21,3,"E","A","Y","D",8,"B",15,1,"E","N",81,13,"N",13,"A",2,37,8,5,"Y","N","D",2,9
"30932",7,4,13,2,"B","H","Y","E",12,"H",20,2,"R","Y",82,8,"N",11,"B",2,40,4,5,"Y","Y","E",2,1
"30933",8,15,15,3,"N","K","Y","E",8,"H",15,1,"J","N",89,8,"N",22,"A",1,31,17,4,"Y","N","E",1,11
"30938",2,11,22,5,"N","H","N","E",8,"I",10,2,"R","N",30,13,"Y",5,"B",2,31,3,5,"N","N","D",2,1
"30941",9,12,20,2,"B","K","N","E",7,"J",10,1,"J","N",20,11,"N",6,"A",2,40,16,3,"Y","N","E",2,4
"30944",3,17,3,2,"B","I","Y","F",12,"H",15,3,"J","Y",93,10,"N",14,"A",1,34,6,7,"Y","Y","C",1,9
"30956",7,11,13,5,"W","I","N","E",8,"H",10,1,"L","N",42,20,"N",10,"A",3,37,23,6,"Y","N","E",3,4
"30958",4,13,23,5,"W","I","N","F",3,"H",15,1,"K","N",81,23,"Y",7,"A",1,31,3,5,"Y","N","C",1,3
"30963",10,16,13,5,"N","K","N","E",12,"J",15,1,"J","Y",63,7,"N",12,"A",2,40,9,6,"Y","Y","E",2,5
"30975",2,3,8,1,"B","H","Y","D",3,"A",15,1,"G","N",48,15,"Y",4,"B",2,40,3,6,"N","N","A",2,1
"30984",1,12,1,1,"N","H","N","E",12,"I",15,1,"K","N",56,19,"N",3,"B",2,37,5,6,"N","N","A",2,1
"30989",52,10,15,1,"N","C","Y","D",12,"L",15,1,"E","N",20,10,"N",7,"A",2,37,9,1,"Y","N","E",4,1
"30994",6,6,2,1,"B","A","N","D",7,"B",20,1,"A","N",30,9,"Y",7,"B",2,37,22,4,"N","N","A",6,1
"31007",1,9,7,5,"N","C","Y","D",3,"B",15,1,"E","N",34,13,"N",6,"B",2,37,16,6,"N","N","A",2,1
"31012",15,17,15,1,"N","K","N","E",8,"H",15,1,"R","N",41,8,"Y",19,"A",2,25,18,7,"N","N","A",2,11
"31014",1,8,19,1,"B","I","N","E",3,"H",20,2,"L","N",48,14,"N",16,"A",2,31,3,3,"Y","N","D",2,11
"31017",1,3,16,2,"N","H","N","D",3,"L",10,1,"B","Y",85,10,"Y",13,"A",2,25,16,6,"Y","Y","C",2,9
"31019",10,3,22,2,"N","K","Y","E",3,"J",10,1,"R","Y",74,25,"N",5,"A",3,40,1,3,"N","Y","A",3,3
"31027",4,14,17,7,"N","H","N","D",12,"B",15,1,"A","N",84,16,"N",13,"A",2,37,25,5,"Y","N","D",3,6
"31029",2,1,10,4,"N","K","N","E",3,"J",10,1,"R","N",35,13,"N",12,"A",1,25,21,7,"Y","N","D",4,1
"31037",3,4,5,3,"N","K","Y","E",7,"J",20,3,"K","N",55,10,"N",7,"A",2,34,11,7,"Y","N","E",2,3
"31041",1,18,3,2,"N","K","Y","E",8,"H",10,3,"J","N",28,8,"N",10,"A",2,40,18,5,"Y","N","E",2,3
"31048",7,16,18,4,"W","B","N","D",7,"B",15,1,"I","N",47,11,"N",19,"A",2,34,11,4,"N","N","C",2,12
"31051",4,9,21,3,"N","K","Y","F",2,"J",10,1,"K","N",41,13,"Y",13,"A",1,22,1,3,"Y","N","C",1,3
"31054",1,15,20,2,"N","H","N","E",8,"J",15,1,"L","N",47,14,"N",11,"B",2,40,12,1,"N","N","A",3,1
"31055",4,4,7,5,"H","H","Y","E",3,"H",10,1,"K","N",62,8,"Y",7,"B",2,28,1,2,"N","N","E",4,1
"31056",1,8,12,3,"W","K","N","F",8,"J",15,1,"R","Y",58,21,"Y",7,"C",1,28,17,3,"Y","Y","E",1,2
"31059",10,14,21,4,"N","K","N","E",3,"H",10,3,"R","Y",94,17,"N",9,"A",2,31,1,3,"Y","Y","E",2,1
"31060",1,9,18,5,"B","I","N","E",3,"H",15,3,"K","N",91,15,"N",16,"A",1,25,5,5,"Y","N","E",1,5
"31062",16,14,12,8,"N","K","N","E",3,"J",15,1,"K","N",68,10,"N",14,"A",1,34,19,6,"N","N","E",1,9
"31063",5,16,18,3,"B","H","Y","D",7,"B",15,1,"I","N",50,13,"N",16,"A",1,34,20,3,"N","N","A",1,3
"31065",22,14,17,5,"N","H","N","E",2,"H",20,1,"K","N",67,11,"Y",8,"B",2,34,3,4,"N","N","E",2,1
"31076",6,8,10,1,"C","H","N","D",7,"B",10,1,"A","N",83,25,"Y",5,"A",1,40,21,3,"Y","N","E",1,3
"31079",1,8,19,4,"N","H","Y","B",3,"B",10,1,"E","N",47,19,"N",11,"A",3,37,1,7,"Y","N","D",3,7
"31080",4,5,18,3,"C","K","N","G",3,"H",15,2,"R","N",52,8,"Y",13,"A",2,34,22,3,"Y","N","E",2,4
"31084",3,4,13,4,"B","A","N","B",12,"A",15,1,"B","N",97,9,"Y",14,"A",2,25,2,5,"N","N","A",2,10
"31085",7,7,7,1,"E","H","N","E",2,"H",20,3,"K","N",24,7,"N",5,"B",2,34,3,7,"Y","N","E",4,1
"31089",7,16,8,5,"N","H","Y","E",7,"H",10,1,"K","Y",78,9,"N",14,"B",4,25,2,6,"N","Y","A",4,1
"31090",18,19,18,5,"N","A","N","D",8,"L",10,1,"I","N",48,11,"N",15,"E",3,40,1,4,"N","N","B",3,6
"31098",4,7,7,5,"B","A","N","D",12,"B",10,1,"A","N",66,10,"N",12,"A",2,25,2,1,"N","N","A",6,5
"31102",11,8,18,5,"N","H","N","D",3,"B",20,1,"B","N",88,12,"N",14,"A",6,34,2,4,"Y","N","E",6,7
"31108",1,2,4,2,"C","A","N","D",8,"F",15,4,"B","N",54,15,"N",7,"A",2,37,24,3,"Y","N","E",5,5
"31112",1,17,14,1,"N","B","Y","B",12,"B",10,1,"I","N",86,10,"N",4,"B",1,31,18,3,"N","N","A",1,1
"31113",5,8,23,2,"N","K","N","E",12,"J",20,1,"J","N",100,19,"N",19,"A",2,40,12,1,"Y","N","E",2,9
"31114",6,16,2,1,"W","B","N","B",3,"B",20,1,"E","Y",25,11,"N",3,"C",1,40,17,1,"Y","Y","E",1,2
"31134",5,8,16,2,"B","I","N","E",3,"J",10,1,"K","N",96,16,"N",15,"A",2,40,12,4,"Y","N","E",2,9
"31136",1,7,19,2,"N","K","N","E",7,"H",15,1,"N","N",82,10,"N",18,"A",2,40,11,7,"Y","N","D",2,12
"31140",1,6,14,4,"B","K","Y","E",3,"H",15,3,"K","N",75,7,"Y",17,"A",3,40,23,1,"Y","N","C",3,1
"31145",19,9,17,2,"W","H","N","E",8,"M",10,1,"K","N",66,11,"Y",6,"B",2,34,1,7,"Y","N","E",2,1
"31155",4,8,17,2,"W","I","N","E",3,"H",10,1,"R","N",65,16,"N",14,"A",2,34,12,7,"Y","N","E",2,10
"31158",4,8,1,1,"N","H","Y","D",3,"B",10,1,"B","N",65,10,"N",9,"A",2,34,1,6,"Y","N","E",3,1
"31164",1,7,5,4,"B","H","N","E",3,"J",15,3,"R","N",46,8,"N",3,"B",1,22,5,1,"Y","N","C",1,1
"31168",1,1,19,2,"C","K","N","E",3,"H",10,1,"M","N",34,11,"Y",7,"A",2,31,21,4,"Y","N","D",5,3
"31172",1,15,9,4,"C","H","Y","E",8,"J",10,1,"K","N",34,10,"N",4,"B",3,40,8,5,"N","N","A",4,1
"31174",8,5,16,5,"B","A","N","D",3,"B",10,3,"I","Y",67,6,"N",5,"C",2,40,19,1,"Y","Y","E",2,1
"31182",4,1,22,4,"N","A","N","D",8,"F",10,2,"I","N",22,17,"Y",12,"D",2,25,21,7,"N","N","E",4,2
"31183",10,15,22,4,"N","K","Y","E",8,"H",20,1,"K","N",33,15,"N",11,"A",3,40,21,3,"Y","N","D",4,9
"31187",1,15,8,1,"E","C","N","D",3,"B",10,1,"A","N",64,17,"N",3,"B",1,40,18,3,"Y","N","E",1,1
"31189",6,6,15,2,"B","K","N","E",8,"H",10,1,"K","N",75,14,"N",16,"A",1,40,15,7,"N","N","B",1,11
"31190",5,5,3,2,"C","A","Y","D",12,"D",15,2,"B","N",33,8,"N",9,"C",1,34,2,4,"Y","N","E",4,1
"31207",2,6,7,5,"B","A","N","D",12,"B",10,1,"B","N",60,8,"Y",12,"A",2,40,23,2,"Y","N","E",2,6
"31208",2,11,24,4,"N","C","N","D",12,"L",15,1,"I","Y",89,25,"N",7,"B",2,40,16,5,"Y","N","C",3,1
"31214",4,8,17,2,"N","H","N","D",3,"B",10,1,"B","N",68,15,"Y",9,"A",2,34,18,4,"Y","N","E",3,9
"31223",1,7,9,6,"B","A","N","D",2,"B",20,3,"E","N",13,9,"N",3,"A",1,40,24,7,"Y","N","E",1,1
"31235",6,6,6,4,"N","D","N","D",12,"A",10,1,"H","N",60,10,"N",6,"A",2,25,20,6,"Y","N","E",4,1
"31247",7,18,13,5,"N","A","N","D",12,"B",10,1,"B","Y",78,9,"N",12,"C",2,40,22,5,"Y","Y","E",2,1
"31253",3,10,24,5,"N","C","N","D",12,"L",5,1,"I","N",20,20,"N",13,"A",2,25,5,6,"Y","N","E",2,2
"31256",1,5,19,6,"S","K","N","E",3,"J",15,1,"R","N",75,8,"Y",15,"A",1,34,14,4,"N","N","A",1,6
"31259",4,10,23,8,"E","C","Y","D",8,"L",20,1,"I","N",51,16,"N",19,"A",4,28,18,7,"Y","N","E",4,11
"31274",4,12,5,3,"N","H","Y","E",8,"H",20,3,"K","N",46,27,"N",3,"B",2,22,1,6,"Y","N","C",2,1
"31276",1,9,11,7,"C","C","Y","D",8,"B",10,1,"I","N",61,13,"N",9,"A",1,25,16,1,"N","N","A",2,6
"31300",11,4,8,5,"N","K","N","E",7,"H",15,3,"R","N",97,11,"Y",12,"A",2,40,20,3,"Y","N","E",2,1
"31303",1,16,21,1,"N","H","Y","E",2,"H",10,1,"K","N",42,10,"N",13,"E",2,34,1,6,"N","N","E",2,3
"31304",3,3,12,2,"N","K","Y","F",3,"H",15,1,"M","N",29,13,"N",4,"A",2,34,6,1,"Y","N","E",4,3
"31305",3,2,18,2,"N","H","N","E",2,"K",20,1,"N","N",75,10,"N",13,"B",1,40,18,1,"N","N","A",3,1
"31314",4,5,17,2,"S","A","Y","D",12,"B",10,1,"I","N",25,8,"N",13,"A",2,31,12,5,"Y","N","D",2,10
"31319",1,2,17,1,"C","A","Y","D",12,"L",20,1,"B","N",46,15,"N",10,"A",2,40,22,4,"Y","N","E",5,1
"31326",6,6,12,7,"B","I","N","F",3,"H",20,1,"K","N",98,8,"Y",14,"A",1,37,21,3,"Y","N","E",1,8
"31327",3,14,16,2,"N","K","N","E",12,"H",10,1,"R","N",95,17,"N",11,"A",2,37,18,1,"Y","N","E",2,4
"31332",1,12,18,1,"N","C","Y","D",2,"B",10,1,"I","N",36,15,"N",3,"B",2,40,3,7,"N","N","A",2,1
"31346",7,5,14,3,"N","A","Y","D",2,"B",10,1,"B","N",34,7,"N",13,"A",1,40,16,6,"N","N","A",1,11
"31353",9,5,14,1,"N","K","N","E",12,"H",15,1,"K","N",61,9,"N",15,"A",3,37,11,1,"Y","N","C",3,6
"31361",4,2,19,3,"C","H","Y","E",3,"M",10,3,"K","N",51,18,"N",17,"D",2,37,23,7,"Y","N","E",2,2
"31362",3,12,22,3,"N","H","N","D",7,"L",15,1,"D","Y",100,21,"N",17,"A",1,28,14,6,"Y","Y","E",1,3
"31370",3,1,18,3,"C","H","Y","E",7,"J",15,1,"L","N",32,13,"N",12,"B",4,40,21,6,"N","N","E",2,9
"31371",20,1,19,5,"C","K","N","E",12,"H",10,1,"R","N",40,18,"N",11,"A",2,40,21,4,"Y","N","C",4,10
"31380",1,14,16,7,"H","K","N","E",8,"H",10,1,"K","N",97,23,"N",13,"A",3,37,13,4,"N","N","E",3,1
"31383",8,3,1,1,"N","H","Y","E",12,"J",20,1,"K","N",49,7,"N",3,"B",2,40,14,5,"N","N","E",4,1
"31387",1,19,5,2,"N","K","Y","E",12,"H",15,1,"M","N",66,14,"N",12,"A",3,40,21,2,"Y","N","C",4,8
"31392",4,7,18,1,"N","B","Y","D",8,"L",20,2,"I","N",67,7,"Y",16,"A",3,40,14,3,"Y","N","E",3,9
"31398",1,6,3,1,"B","A","Y","D",7,"B",15,3,"B","N",36,9,"Y",5,"A",2,25,1,3,"Y","N","E",2,1
"31399",1,13,24,4,"N","C","N","D",12,"L",15,1,"I","N",65,22,"N",16,"A",2,28,1,7,"Y","N","E",2,11
"31403",5,1,15,3,"N","H","Y","B",12,"L",20,1,"B","N",50,28,"N",8,"B",1,31,23,5,"Y","N","E",2,6
"31404",6,8,18,4,"B","I","N","F",8,"M",5,1,"P","N",51,16,"Y",8,"A",2,40,1,5,"Y","N","E",2,4
"31409",1,18,12,4,"N","H","Y","D",2,"B",10,1,"I","N",16,9,"N",14,"A",3,37,18,4,"N","N","A",3,3
"31413",12,19,22,4,"N","K","Y","E",8,"H",15,1,"R","N",57,18,"N",9,"A",1,37,15,4,"N","N","A",1,1
"31416",4,8,4,3,"W","I","Y","E",7,"H",20,2,"K","N",68,13,"N",13,"A",4,31,10,4,"Y","N","E",4,2
"31422",7,17,18,4,"B","I","Y","E",8,"J",15,3,"K","N",22,9,"N",17,"A",2,28,25,4,"Y","N","E",2,4
"31424",1,18,15,2,"W","H","N","D",8,"B",20,1,"D","N",31,11,"Y",15,"A",2,37,12,4,"Y","N","E",2,11
"31428",2,8,8,6,"C","H","Y","D",2,"L",15,1,"E","N",96,17,"Y",13,"A",2,37,20,4,"Y","N","D",2,9
"31430",16,19,17,3,"B","K","Y","E",2,"H",20,1,"R","N",74,8,"N",13,"A",3,28,15,1,"Y","N","E",5,4
"31438",4,1,10,5,"C","A","N","D",2,"B",5,3,"B","N",32,15,"Y",13,"A",2,37,21,6,"N","N","E",2,1
"31442",6,6,3,2,"N","D","N","D",8,"B",20,2,"I","N",22,9,"Y",8,"A",1,28,21,6,"N","N","A",2,1
"31449",2,9,19,7,"N","K","Y","E",2,"J",15,3,"P","Y",77,15,"Y",13,"A",1,22,1,6,"Y","Y","D",1,10
"31451",1,12,20,4,"N","C","N","D",3,"L",10,3,"I","N",88,26,"N",11,"A",3,37,8,3,"Y","N","C",3,7
"31453",1,14,5,1,"B","H","Y","D",8,"E",20,1,"I","N",85,15,"N",19,"A",3,40,21,3,"Y","N","E",3,11
"31459",2,5,17,2,"B","A","N","D",8,"B",5,2,"A","N",63,9,"N",8,"A",1,22,13,6,"Y","N","C",2,6
"31460",1,17,2,1,"H","A","Y","B",12,"B",15,1,"B","N",62,10,"N",4,"B",1,37,11,2,"Y","N","E",1,1
"31468",2,4,18,3,"B","A","N","D",7,"B",15,3,"I","Y",78,8,"N",13,"A",2,40,4,2,"N","N","C",2,7
"31476",8,18,6,4,"N","K","N","E",3,"H",20,1,"R","N",22,11,"N",9,"A",1,22,4,6,"Y","N","E",1,1
"31482",5,4,9,2,"N","K","Y","G",12,"H",20,1,"L","N",49,9,"N",9,"A",2,31,21,7,"N","N","C",4,6
